timestamp_sim,event_type,subject,name,x,y,value,extra
2025-10-20 00:03,sensor,PIR,pir_b,856,91,1,per-second-sample
2025-10-20 00:03,sensor,PIR,pir_r2,879,234,0,per-second-sample
2025-10-20 00:03,sensor,PIR,pir_lr,359,604,0,per-second-sample
2025-10-20 00:03,sensor,PIR,pir_k,872,616,0,per-second-sample
2025-10-20 00:03,sensor,Switch,entrance,636,645,0,per-second-sample
2025-10-20 00:03,sensor,Weight,chair1,741,535,0,per-second-sample
2025-10-20 00:03,sensor,Weight,chair2,737,496,0,per-second-sample
2025-10-20 00:03,sensor,Weight,w1,521,232,0,per-second-sample
2025-10-20 00:03,sensor,Weight,w2,837,273,0,per-second-sample
2025-10-20 00:04,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2025-10-20 00:04,sensor,Smart Meter,sm_wm,735,187,0.0,device:wm
2025-10-20 00:04,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2025-10-20 00:04,sensor,PIR,pir_r1,364,91,0,per-second-sample
2025-10-20 00:04,sensor,PIR,pir_hall,634,95,0,per-second-sample
2025-10-20 00:04,sensor,PIR,pir_b,856,91,1,per-second-sample
2025-10-20 00:04,sensor,PIR,pir_r2,879,234,0,per-second-sample
2025-10-20 00:04,sensor,PIR,pir_lr,359,604,0,per-second-sample
2025-10-20 00:04,sensor,PIR,pir_k,872,616,0,per-second-sample
2025-10-20 00:04,sensor,Switch,entrance,636,645,0,per-second-sample
2025-10-20 00:04,sensor,Weight,chair1,741,535,0,per-second-sample
2025-10-20 00:04,sensor,Weight,chair2,737,496,0,per-second-sample
2025-10-20 00:04,sensor,Weight,w1,521,232,0,per-second-sample
2025-10-20 00:04,sensor,Weight,w2,837,273,0,per-second-sample
2025-10-20 00:05,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2025-10-20 00:05,sensor,Smart Meter,sm_wm,735,187,0.0,device:wm
2025-10-20 00:05,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2025-10-20 00:05,sensor,PIR,pir_r1,364,91,0,per-second-sample
2025-10-20 00:05,sensor,PIR,pir_hall,634,95,0,per-second-sample
2025-10-20 00:05,sensor,PIR,pir_b,856,91,1,per-second-sample
2025-10-20 00:05,sensor,PIR,pir_r2,879,234,0,per-second-sample
2025-10-20 00:05,sensor,PIR,pir_lr,359,604,0,per-second-sample
2025-10-20 00:05,sensor,PIR,pir_k,872,616,0,per-second-sample
2025-10-20 00:05,sensor,Switch,entrance,636,645,0,per-second-sample
2025-10-20 00:05,sensor,Weight,chair1,741,535,0,per-second-sample
2025-10-20 00:05,sensor,Weight,chair2,737,496,0,per-second-sample
2025-10-20 00:05,sensor,Weight,w1,521,232,0,per-second-sample
2025-10-20 00:05,sensor,Weight,w2,837,273,0,per-second-sample
2025-10-20 00:05,move,user,,738,209,,
2025-10-20 00:05,sensor,PIR,pir_b,856,91,1,closest_in_fov
2025-10-20 00:05,device,Washing_Machine,wm,737,209,1,user_toggle_at_click
2025-10-20 00:05,sensor,Weight,chair1,741,535,0,auto_off
2025-10-20 00:05,sensor,Weight,chair2,737,496,0,auto_off
2025-10-20 00:05,sensor,Weight,w1,521,232,0,auto_off
2025-10-20 00:05,sensor,Weight,w2,837,273,0,auto_off
2025-10-20 00:05,sensor,Switch,entrance,636,645,0,sync_with_door:608
2025-10-20 00:06,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2025-10-20 00:06,sensor,Smart Meter,sm_wm,735,187,3.0,device:wm
2025-10-20 00:06,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2025-10-20 00:06,sensor,PIR,pir_r1,364,91,0,per-second-sample
2025-10-20 00:06,sensor,PIR,pir_hall,634,95,0,per-second-sample
2025-10-20 00:06,sensor,PIR,pir_b,856,91,1,per-second-sample
2025-10-20 00:06,sensor,PIR,pir_r2,879,234,0,per-second-sample
2025-10-20 00:06,sensor,PIR,pir_lr,359,604,0,per-second-sample
2025-10-20 00:06,sensor,PIR,pir_k,872,616,0,per-second-sample
2025-10-20 00:06,sensor,Switch,entrance,636,645,0,per-second-sample
2025-10-20 00:06,sensor,Weight,chair1,741,535,0,per-second-sample
2025-10-20 00:06,sensor,Weight,chair2,737,496,0,per-second-sample
2025-10-20 00:06,sensor,Weight,w1,521,232,0,per-second-sample
2025-10-20 00:06,sensor,Weight,w2,837,273,0,per-second-sample
2025-10-20 00:06,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2025-10-20 00:06,sensor,Smart Meter,sm_wm,735,187,3.0,device:wm
2025-10-20 00:06,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2025-10-20 00:06,sensor,PIR,pir_r1,364,91,0,per-second-sample
2025-10-20 00:06,sensor,PIR,pir_hall,634,95,0,per-second-sample
2025-10-20 00:06,sensor,PIR,pir_b,856,91,1,per-second-sample
2025-10-20 00:06,sensor,PIR,pir_r2,879,234,0,per-second-sample
2025-10-20 00:06,sensor,PIR,pir_lr,359,604,0,per-second-sample
2025-10-20 00:06,sensor,PIR,pir_k,872,616,0,per-second-sample
2025-10-20 00:06,sensor,Switch,entrance,636,645,0,per-second-sample
2025-10-20 00:06,sensor,Weight,chair1,741,535,0,per-second-sample
2025-10-20 00:06,sensor,Weight,chair2,737,496,0,per-second-sample
2025-10-20 00:06,sensor,Weight,w1,521,232,0,per-second-sample
2025-10-20 00:06,sensor,Weight,w2,837,273,0,per-second-sample
2025-10-20 00:08,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2025-10-20 00:08,sensor,Smart Meter,sm_wm,735,187,3.0,device:wm
2025-10-20 00:08,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2025-10-20 00:08,sensor,PIR,pir_r1,364,91,0,per-second-sample
2025-10-20 00:08,sensor,PIR,pir_hall,634,95,0,per-second-sample
2025-10-20 00:08,sensor,PIR,pir_b,856,91,1,per-second-sample
2025-10-20 00:08,sensor,PIR,pir_r2,879,234,0,per-second-sample
2025-10-20 00:08,sensor,PIR,pir_lr,359,604,0,per-second-sample
2025-10-20 00:08,sensor,PIR,pir_k,872,616,0,per-second-sample
2025-10-20 00:08,sensor,Switch,entrance,636,645,0,per-second-sample
2025-10-20 00:08,sensor,Weight,chair1,741,535,0,per-second-sample
2025-10-20 00:08,sensor,Weight,chair2,737,496,0,per-second-sample
2025-10-20 00:08,sensor,Weight,w1,521,232,0,per-second-sample
2025-10-20 00:08,sensor,Weight,w2,837,273,0,per-second-sample
2025-10-20 00:09,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2025-10-20 00:09,sensor,Smart Meter,sm_wm,735,187,3.0,device:wm
2025-10-20 00:09,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2025-10-20 00:09,sensor,PIR,pir_r1,364,91,0,per-second-sample
2025-10-20 00:09,sensor,PIR,pir_hall,634,95,0,per-second-sample
2025-10-20 00:09,sensor,PIR,pir_b,856,91,1,per-second-sample
2025-10-20 00:09,sensor,PIR,pir_r2,879,234,0,per-second-sample
2025-10-20 00:09,sensor,PIR,pir_lr,359,604,0,per-second-sample
2025-10-20 00:09,sensor,PIR,pir_k,872,616,0,per-second-sample
2025-10-20 00:09,sensor,Switch,entrance,636,645,0,per-second-sample
2025-10-20 00:09,sensor,Weight,chair1,741,535,0,per-second-sample
2025-10-20 00:09,sensor,Weight,chair2,737,496,0,per-second-sample
2025-10-20 00:09,sensor,Weight,w1,521,232,0,per-second-sample
2025-10-20 00:09,sensor,Weight,w2,837,273,0,per-second-sample
2025-10-20 00:10,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2025-10-20 00:10,sensor,Smart Meter,sm_wm,735,187,3.0,device:wm
2025-10-20 00:10,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2025-10-20 00:10,sensor,PIR,pir_r1,364,91,0,per-second-sample
2025-10-20 00:10,sensor,PIR,pir_hall,634,95,0,per-second-sample
2025-10-20 00:10,sensor,PIR,pir_b,856,91,1,per-second-sample
2025-10-20 00:10,sensor,PIR,pir_r2,879,234,0,per-second-sample
2025-10-20 00:10,sensor,PIR,pir_lr,359,604,0,per-second-sample
2025-10-20 00:10,sensor,PIR,pir_k,872,616,0,per-second-sample
2025-10-20 00:10,sensor,Switch,entrance,636,645,0,per-second-sample
2025-10-20 00:10,sensor,Weight,chair1,741,535,0,per-second-sample
2025-10-20 00:10,sensor,Weight,chair2,737,496,0,per-second-sample
2025-10-20 00:10,sensor,Weight,w1,521,232,0,per-second-sample
2025-10-20 00:10,sensor,Weight,w2,837,273,0,per-second-sample
2025-10-20 00:10,move,user,,740,209,,
2025-10-20 00:10,sensor,PIR,pir_b,856,91,1,closest_in_fov
2025-10-20 00:10,device,Washing_Machine,wm,737,209,0,user_toggle_at_click
2025-10-20 00:10,sensor,Weight,chair1,741,535,0,auto_off
2025-10-20 00:10,sensor,Weight,chair2,737,496,0,auto_off
2025-10-20 00:10,sensor,Weight,w1,521,232,0,auto_off
2025-10-20 00:10,sensor,Weight,w2,837,273,0,auto_off
2025-10-20 00:10,sensor,Switch,entrance,636,645,0,sync_with_door:608
2025-10-20 00:11,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2025-10-20 00:11,sensor,Smart Meter,sm_wm,735,187,0.0,device:wm
2025-10-20 00:11,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2025-10-20 00:11,sensor,PIR,pir_r1,364,91,0,per-second-sample
2025-10-20 00:11,sensor,PIR,pir_hall,634,95,0,per-second-sample
2025-10-20 00:11,sensor,PIR,pir_b,856,91,1,per-second-sample
2025-10-20 00:11,sensor,PIR,pir_r2,879,234,0,per-second-sample
2025-10-20 00:11,sensor,PIR,pir_lr,359,604,0,per-second-sample
2025-10-20 00:11,sensor,PIR,pir_k,872,616,0,per-second-sample
2025-10-20 00:11,sensor,Switch,entrance,636,645,0,per-second-sample
2025-10-20 00:11,sensor,Weight,chair1,741,535,0,per-second-sample
2025-10-20 00:11,sensor,Weight,chair2,737,496,0,per-second-sample
2025-10-20 00:11,sensor,Weight,w1,521,232,0,per-second-sample
2025-10-20 00:11,sensor,Weight,w2,837,273,0,per-second-sample
2025-10-20 00:12,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2025-10-20 00:12,sensor,Smart Meter,sm_wm,735,187,0.0,device:wm
2025-10-20 00:12,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2025-10-20 00:12,sensor,PIR,pir_r1,364,91,0,per-second-sample
2025-10-20 00:12,sensor,PIR,pir_hall,634,95,0,per-second-sample
2025-10-20 00:12,sensor,PIR,pir_b,856,91,1,per-second-sample
2025-10-20 00:12,sensor,PIR,pir_r2,879,234,0,per-second-sample
2025-10-20 00:12,sensor,PIR,pir_lr,359,604,0,per-second-sample
2025-10-20 00:12,sensor,PIR,pir_k,872,616,0,per-second-sample
2025-10-20 00:12,sensor,Switch,entrance,636,645,0,per-second-sample
2025-10-20 00:12,sensor,Weight,chair1,741,535,0,per-second-sample
2025-10-20 00:12,sensor,Weight,chair2,737,496,0,per-second-sample
2025-10-20 00:12,sensor,Weight,w1,521,232,0,per-second-sample
2025-10-20 00:12,sensor,Weight,w2,837,273,0,per-second-sample
2025-10-20 00:12,move,user,,690,171,,
2025-10-20 00:12,sensor,PIR,pir_b,856,91,0,auto-off-prev
2025-10-20 00:12,sensor,Weight,chair1,741,535,0,auto_off
2025-10-20 00:12,sensor,Weight,chair2,737,496,0,auto_off
2025-10-20 00:12,sensor,Weight,w1,521,232,0,auto_off
2025-10-20 00:12,sensor,Weight,w2,837,273,0,auto_off
2025-10-20 00:12,sensor,Switch,entrance,636,645,0,sync_with_door:608
2025-10-20 00:13,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2025-10-20 00:13,sensor,Smart Meter,sm_wm,735,187,0.0,device:wm
2025-10-20 00:13,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2025-10-20 00:13,sensor,PIR,pir_r1,364,91,0,per-second-sample
2025-10-20 00:13,sensor,PIR,pir_hall,634,95,0,per-second-sample
2025-10-20 00:13,sensor,PIR,pir_b,856,91,0,per-second-sample
2025-10-20 00:13,sensor,PIR,pir_r2,879,234,0,per-second-sample
2025-10-20 00:13,sensor,PIR,pir_lr,359,604,0,per-second-sample
2025-10-20 00:13,sensor,PIR,pir_k,872,616,0,per-second-sample
2025-10-20 00:13,sensor,Switch,entrance,636,645,0,per-second-sample
2025-10-20 00:13,sensor,Weight,chair1,741,535,0,per-second-sample
2025-10-20 00:13,sensor,Weight,chair2,737,496,0,per-second-sample
2025-10-20 00:13,sensor,Weight,w1,521,232,0,per-second-sample
2025-10-20 00:13,sensor,Weight,w2,837,273,0,per-second-sample
2025-10-20 00:14,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2025-10-20 00:14,sensor,Smart Meter,sm_wm,735,187,0.0,device:wm
2025-10-20 00:14,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2025-10-20 00:14,sensor,PIR,pir_r1,364,91,0,per-second-sample
2025-10-20 00:14,sensor,PIR,pir_hall,634,95,0,per-second-sample
2025-10-20 00:14,sensor,PIR,pir_b,856,91,0,per-second-sample
2025-10-20 00:14,sensor,PIR,pir_r2,879,234,0,per-second-sample
2025-10-20 00:14,sensor,PIR,pir_lr,359,604,0,per-second-sample
2025-10-20 00:14,sensor,PIR,pir_k,872,616,0,per-second-sample
2025-10-20 00:14,sensor,Switch,entrance,636,645,0,per-second-sample
2025-10-20 00:14,sensor,Weight,chair1,741,535,0,per-second-sample
2025-10-20 00:14,sensor,Weight,chair2,737,496,0,per-second-sample
2025-10-20 00:14,sensor,Weight,w1,521,232,0,per-second-sample
2025-10-20 00:14,sensor,Weight,w2,837,273,0,per-second-sample
2025-10-20 00:14,move,user,,689,171,,
2025-10-20 00:14,sensor,PIR,pir_b,856,91,1,closest_in_fov
2025-10-20 00:14,sensor,Weight,chair1,741,535,0,auto_off
2025-10-20 00:14,sensor,Weight,chair2,737,496,0,auto_off
2025-10-20 00:14,sensor,Weight,w1,521,232,0,auto_off
2025-10-20 00:14,sensor,Weight,w2,837,273,0,auto_off
2025-10-20 00:14,sensor,Switch,entrance,636,645,0,sync_with_door:608
2025-10-20 00:14,move,user,,672,212,,
2025-10-20 00:14,sensor,PIR,pir_b,856,91,0,auto-off-prev
2025-10-20 00:14,sensor,PIR,pir_hall,634,95,1,closest_in_fov
2025-10-20 00:14,sensor,Weight,chair1,741,535,0,auto_off
2025-10-20 00:14,sensor,Weight,chair2,737,496,0,auto_off
2025-10-20 00:14,sensor,Weight,w1,521,232,0,auto_off
2025-10-20 00:14,sensor,Weight,w2,837,273,0,auto_off
2025-10-20 00:14,sensor,Switch,entrance,636,645,0,sync_with_door:608
2025-10-20 00:15,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2025-10-20 00:15,sensor,Smart Meter,sm_wm,735,187,0.0,device:wm
2025-10-20 00:15,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2025-10-20 00:15,sensor,PIR,pir_r1,364,91,0,per-second-sample
2025-10-20 00:15,sensor,PIR,pir_hall,634,95,1,per-second-sample
2025-10-20 00:15,sensor,PIR,pir_b,856,91,0,per-second-sample
2025-10-20 00:15,sensor,PIR,pir_r2,879,234,0,per-second-sample
2025-10-20 00:15,sensor,PIR,pir_lr,359,604,0,per-second-sample
2025-10-20 00:15,sensor,PIR,pir_k,872,616,0,per-second-sample
2025-10-20 00:15,sensor,Switch,entrance,636,645,0,per-second-sample
2025-10-20 00:15,sensor,Weight,chair1,741,535,0,per-second-sample
2025-10-20 00:15,sensor,Weight,chair2,737,496,0,per-second-sample
2025-10-20 00:15,sensor,Weight,w1,521,232,0,per-second-sample
2025-10-20 00:15,sensor,Weight,w2,837,273,0,per-second-sample
2025-10-20 00:15,move,user,,668,297,,
2025-10-20 00:15,sensor,PIR,pir_hall,634,95,1,closest_in_fov
2025-10-20 00:15,sensor,Weight,chair1,741,535,0,auto_off
2025-10-20 00:15,sensor,Weight,chair2,737,496,0,auto_off
2025-10-20 00:15,sensor,Weight,w1,521,232,0,auto_off
2025-10-20 00:15,sensor,Weight,w2,837,273,0,auto_off
2025-10-20 00:15,sensor,Switch,entrance,636,645,0,sync_with_door:608
2025-10-20 00:16,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2025-10-20 00:16,sensor,Smart Meter,sm_wm,735,187,0.0,device:wm
2025-10-20 00:16,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2025-10-20 00:16,sensor,PIR,pir_r1,364,91,0,per-second-sample
2025-10-20 00:16,sensor,PIR,pir_hall,634,95,1,per-second-sample
2025-10-20 00:16,sensor,PIR,pir_b,856,91,0,per-second-sample
2025-10-20 00:16,sensor,PIR,pir_r2,879,234,0,per-second-sample
2025-10-20 00:16,sensor,PIR,pir_lr,359,604,0,per-second-sample
2025-10-20 00:16,sensor,PIR,pir_k,872,616,0,per-second-sample
2025-10-20 00:16,sensor,Switch,entrance,636,645,0,per-second-sample
2025-10-20 00:16,sensor,Weight,chair1,741,535,0,per-second-sample
2025-10-20 00:16,sensor,Weight,chair2,737,496,0,per-second-sample
2025-10-20 00:16,sensor,Weight,w1,521,232,0,per-second-sample
2025-10-20 00:16,sensor,Weight,w2,837,273,0,per-second-sample
2025-10-20 00:16,move,user,,668,365,,
2025-10-20 00:16,sensor,PIR,pir_hall,634,95,0,auto-off-prev
2025-10-20 00:16,sensor,Weight,chair1,741,535,0,auto_off
2025-10-20 00:16,sensor,Weight,chair2,737,496,0,auto_off
2025-10-20 00:16,sensor,Weight,w1,521,232,0,auto_off
2025-10-20 00:16,sensor,Weight,w2,837,273,0,auto_off
2025-10-20 00:16,sensor,Switch,entrance,636,645,0,sync_with_door:608
2025-10-20 00:17,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2025-10-20 00:17,sensor,Smart Meter,sm_wm,735,187,0.0,device:wm
2025-10-20 00:17,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2025-10-20 00:17,sensor,PIR,pir_r1,364,91,0,per-second-sample
2025-10-20 00:17,sensor,PIR,pir_hall,634,95,0,per-second-sample
2025-10-20 00:17,sensor,PIR,pir_b,856,91,0,per-second-sample
2025-10-20 00:17,sensor,PIR,pir_r2,879,234,0,per-second-sample
2025-10-20 00:17,sensor,PIR,pir_lr,359,604,0,per-second-sample
2025-10-20 00:17,sensor,PIR,pir_k,872,616,0,per-second-sample
2025-10-20 00:17,sensor,Switch,entrance,636,645,0,per-second-sample
2025-10-20 00:17,sensor,Weight,chair1,741,535,0,per-second-sample
2025-10-20 00:17,sensor,Weight,chair2,737,496,0,per-second-sample
2025-10-20 00:17,sensor,Weight,w1,521,232,0,per-second-sample
2025-10-20 00:17,sensor,Weight,w2,837,273,0,per-second-sample
2025-10-20 00:17,move,user,,679,519,,
2025-10-20 00:17,sensor,Weight,chair1,741,535,0,auto_off
2025-10-20 00:17,sensor,Weight,chair2,737,496,0,auto_off
2025-10-20 00:17,sensor,Weight,w1,521,232,0,auto_off
2025-10-20 00:17,sensor,Weight,w2,837,273,0,auto_off
2025-10-20 00:17,sensor,Switch,entrance,636,645,0,sync_with_door:608
2025-10-20 00:18,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2025-10-20 00:18,sensor,Smart Meter,sm_wm,735,187,0.0,device:wm
2025-10-20 00:18,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2025-10-20 00:18,sensor,PIR,pir_r1,364,91,0,per-second-sample
2025-10-20 00:18,sensor,PIR,pir_hall,634,95,0,per-second-sample
2025-10-20 00:18,sensor,PIR,pir_b,856,91,0,per-second-sample
2025-10-20 00:18,sensor,PIR,pir_r2,879,234,0,per-second-sample
2025-10-20 00:18,sensor,PIR,pir_lr,359,604,0,per-second-sample
2025-10-20 00:18,sensor,PIR,pir_k,872,616,0,per-second-sample
2025-10-20 00:18,sensor,Switch,entrance,636,645,0,per-second-sample
2025-10-20 00:18,sensor,Weight,chair1,741,535,0,per-second-sample
2025-10-20 00:18,sensor,Weight,chair2,737,496,0,per-second-sample
2025-10-20 00:18,sensor,Weight,w1,521,232,0,per-second-sample
2025-10-20 00:18,sensor,Weight,w2,837,273,0,per-second-sample
2025-10-20 00:18,move,user,,696,529,,
2025-10-20 00:18,sensor,PIR,pir_k,872,616,1,closest_in_fov
2025-10-20 00:18,sensor,Weight,chair1,741,535,0,auto_off
2025-10-20 00:18,sensor,Weight,chair2,737,496,0,auto_off
2025-10-20 00:18,sensor,Weight,w1,521,232,0,auto_off
2025-10-20 00:18,sensor,Weight,w2,837,273,0,auto_off
2025-10-20 00:18,sensor,Switch,entrance,636,645,0,sync_with_door:608
2025-10-20 00:19,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2025-10-20 00:19,sensor,Smart Meter,sm_wm,735,187,0.0,device:wm
2025-10-20 00:19,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2025-10-20 00:19,sensor,PIR,pir_r1,364,91,0,per-second-sample
2025-10-20 00:19,sensor,PIR,pir_hall,634,95,0,per-second-sample
2025-10-20 00:19,sensor,PIR,pir_b,856,91,0,per-second-sample
2025-10-20 00:19,sensor,PIR,pir_r2,879,234,0,per-second-sample
2025-10-20 00:19,sensor,PIR,pir_lr,359,604,0,per-second-sample
2025-10-20 00:19,sensor,PIR,pir_k,872,616,1,per-second-sample
2025-10-20 00:19,sensor,Switch,entrance,636,645,0,per-second-sample
2025-10-20 00:19,sensor,Weight,chair1,741,535,0,per-second-sample
2025-10-20 00:19,sensor,Weight,chair2,737,496,0,per-second-sample
2025-10-20 00:19,sensor,Weight,w1,521,232,0,per-second-sample
2025-10-20 00:19,sensor,Weight,w2,837,273,0,per-second-sample
2025-10-20 00:19,move,user,,769,564,,
2025-10-20 00:19,sensor,PIR,pir_k,872,616,1,closest_in_fov
2025-10-20 00:19,sensor,Weight,chair1,741,535,0,auto_off
2025-10-20 00:19,sensor,Weight,chair2,737,496,0,auto_off
2025-10-20 00:19,sensor,Weight,w1,521,232,0,auto_off
2025-10-20 00:19,sensor,Weight,w2,837,273,0,auto_off
2025-10-20 00:19,sensor,Switch,entrance,636,645,0,sync_with_door:608
2025-10-20 00:20,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2025-10-20 00:20,sensor,Smart Meter,sm_wm,735,187,0.0,device:wm
2025-10-20 00:20,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2025-10-20 00:20,sensor,PIR,pir_r1,364,91,0,per-second-sample
2025-10-20 00:20,sensor,PIR,pir_hall,634,95,0,per-second-sample
2025-10-20 00:20,sensor,PIR,pir_b,856,91,0,per-second-sample
2025-10-20 00:20,sensor,PIR,pir_r2,879,234,0,per-second-sample
2025-10-20 00:20,sensor,PIR,pir_lr,359,604,0,per-second-sample
2025-10-20 00:20,sensor,PIR,pir_k,872,616,1,per-second-sample
2025-10-20 00:20,sensor,Switch,entrance,636,645,0,per-second-sample
2025-10-20 00:20,sensor,Weight,chair1,741,535,0,per-second-sample
2025-10-20 00:20,sensor,Weight,chair2,737,496,0,per-second-sample
2025-10-20 00:20,sensor,Weight,w1,521,232,0,per-second-sample
2025-10-20 00:20,sensor,Weight,w2,837,273,0,per-second-sample
2025-10-20 00:21,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2025-10-20 00:21,sensor,Smart Meter,sm_wm,735,187,0.0,device:wm
2025-10-20 00:21,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2025-10-20 00:21,sensor,PIR,pir_r1,364,91,0,per-second-sample
2025-10-20 00:21,sensor,PIR,pir_hall,634,95,0,per-second-sample
2025-10-20 00:21,sensor,PIR,pir_b,856,91,0,per-second-sample
2025-10-20 00:21,sensor,PIR,pir_r2,879,234,0,per-second-sample
2025-10-20 00:21,sensor,PIR,pir_lr,359,604,0,per-second-sample
2025-10-20 00:21,sensor,PIR,pir_k,872,616,1,per-second-sample
2025-10-20 00:21,sensor,Switch,entrance,636,645,0,per-second-sample
2025-10-20 00:21,sensor,Weight,chair1,741,535,0,per-second-sample
2025-10-20 00:21,sensor,Weight,chair2,737,496,0,per-second-sample
2025-10-20 00:21,sensor,Weight,w1,521,232,0,per-second-sample
2025-10-20 00:21,sensor,Weight,w2,837,273,0,per-second-sample
2025-10-20 00:22,sensor,Smart Meter,sm_dw,854,533,0.0,device:dw
2025-10-20 00:22,sensor,Smart Meter,sm_wm,735,187,0.0,device:wm
2025-10-20 00:22,sensor,Smart Meter,sm_pc,358,273,0.0,device:pc
2025-10-20 00:22,sensor,PIR,pir_r1,364,91,0,per-second-sample
2025-10-20 00:22,sensor,PIR,pir_hall,634,95,0,per-second-sample
2025-10-20 00:22,sensor,PIR,pir_b,856,91,0,per-second-sample
